2021,网络系统,"网络系统,网络流量测量","LightGuardian: A Full-Visibility, Lightweight, In-band Telemetry System Using Sketchlets","Yikai Zhao, Peking University; et al.",https://www.usenix.org/conference/nsdi21/presentation/zhao,https://github.com/Light-Guardian/LightGuardian
2021,网络系统,"可编程网络,网络系统,网络流量测量",Toward Nearly-Zero-Error Sketching via Compressive Sensing,"Qun Huang, Peking University; et al.",https://www.usenix.org/conference/nsdi21/presentation/huang,https://github.com/N2-Sys/NZE-Sketch
2021,网络系统,"网络系统,网络流量管理",Contracting Wide-area Network Topologies to Solve Flow Problems Quickly,"Firas Abuzaid, Microsoft Research and Stanford University; et al.",https://www.usenix.org/conference/nsdi21/presentation/abuzaid,https://github.com/netcontract
2021,网络系统,可编程网络,Twenty Years After: Hierarchical Core-Stateless Fair Queueing,"Zhuolong Yu, Johns Hopkins University; et al.",https://www.usenix.org/conference/nsdi21/presentation/yu,https://github.com/netx-repo/HCSFQ
2020,网络系统,"AIforSys,网络系统",Learning Relaxed Belady for Content Distribution Network Caching,"Zhenyu Song, Princeton University; et al.",https://www.usenix.org/conference/nsdi20/presentation/song,https://github.com/sunnyszy/lrb
2021,网络系统,"地理分布式系统,网络系统,SDN",CodedBulk: Inter-Datacenter Bulk Transfers using Network Coding,"Shih-Hao Tseng, Cornell University; et al.",https://www.usenix.org/conference/nsdi21/presentation/tseng,https://github.com/SynergyLab-Cornell/codedbulk
2019,网络系统,无线通信,SweepSense: Sensing 5 GHz in 5 Milliseconds with Low-cost Radios,"Yeswanth Guddeti, UC San Diego; et al.",https://www.usenix.org/conference/nsdi19/presentation/guddeti,https://github.com/ucsdsysnet/sweepsense
2020,网络系统,"传感器,自动驾驶",CarMap: Fast 3D Feature Map Updates for Automobiles,"Fawad Ahmad, University of Southern California; et al.",https://www.usenix.org/conference/nsdi20/presentation/ahmad,https://github.com/USC-NSL/CarMap
2021,网络系统,物联网,Practical Null Steering in Millimeter Wave Networks,"Sohrab Madani, University of Illinois Urbana Champaign; et al.",https://www.usenix.org/conference/nsdi21/presentation/madani,https://gitlab.engr.illinois.edu/smadani2/nulling-python
2021,文件和存储系统,,Prism: Proxies without the Pain,"Yutaro Hayakawa, LINE Corporation; et al.",https://www.usenix.org/conference/nsdi21/presentation/hayakawa,https://github.com/YutaroHayakawa/Prism-HTTP
2021,文件和存储系统,,Segcache: a memory-efficient and scalable in-memory key-value cache for small objects,"Juncheng Yang, Carnegie Mellon University; et al.",https://www.usenix.org/conference/nsdi21/presentation/yang-juncheng,https://www.github.com/thesys-lab/segcache
2019,系统安全与隐私,"SIMD,查询优化,图计算",Hyperscan: A Fast Multi-pattern Regex Matcher for Modern CPUs,"Xiang Wang, Intel; et al.",https://www.usenix.org/conference/nsdi19/presentation/wang-xiang,https://github.com/intel/hyperscan
2021,系统安全与隐私,"模糊测试,网络系统,故障诊断",Metha: Network Verifiers Need To Be Correct Too!,"Rüdiger Birkner, ETH Zürich; et al.",https://www.usenix.org/conference/nsdi21/presentation/birkner,https://github.com/nsg-ethz/Metha
2021,系统安全与隐私,"数据中心网络,可编程网络,故障诊断",Debugging Transient Faults in Data Centers using Synchronized Network-wide Packet Histories,"Pravein Govindan Kannan, IBM Research - India; et al.",https://www.usenix.org/conference/nsdi21/presentation/kannan,https://github.com/rajkiranjoshi/syndb-sim
2019,系统安全与隐私,"网络系统,匿名信道",Deniable Upload and Download via Passive Participation,"David Sommer, ETH Zurich; et al.",https://www.usenix.org/conference/nsdi19/presentation/sommer,https://github.com/sommerda/CoverUp-source-code
2020,系统安全与隐私,"密码学,查询优化",TimeCrypt: Encrypted Data Stream Processing at Scale with Cryptographic Access Control,"Lukas Burkhalter, ETH Zurich; ",https://www.usenix.org/conference/nsdi20/presentation/burkhalter,https://github.com/TimeCrypt/timecrypt
2020,系统安全与隐私,"可编程网络,分布式共识协议",FLAIR: Accelerating Reads with Consistency-Aware Network Routing,"Hatem Takruri, University of Waterloo; et al.",https://www.usenix.org/conference/nsdi20/presentation/takruri,https://github.com/UWASL
2019,系统安全与隐私,"可编程网络,蜜罐，（攻击）流量分析",CAUDIT: Continuous Auditing of SSH Servers To Mitigate Brute-Force Attacks,"Phuong M. Cao, UIUC; et al.",https://www.usenix.org/conference/nsdi19/presentation/cao,https://pmcao.github.io/caudit/
2021,移动与嵌入式系统,"低时延,移动端,网络系统",Device-Based LTE Latency Reduction at the Application Layer,"Zhaowei Tan, UCLA; et al.",https://www.usenix.org/conference/nsdi21/presentation/tan,http://metro.cs.ucla.edu/lrp.html
2021,移动与嵌入式系统,"边缘计算,电源管理,嵌入式系统",Bootstrapping Battery-free Wireless Networks: Efficient Neighbor Discovery and Synchronization in the Face of Intermittency,"Kai Geissdoerfer, TU Dresden; et al.",https://www.usenix.org/conference/nsdi21/presentation/geissdoerfer,https://find.nes-lab.org/
2020,移动与嵌入式系统,"RDMA,数据中心网络,网络系统",TCP ≈ RDMA: CPU-efficient Remote Storage Access with i10,"Jaehyun Hwang, Cornell University; et al.",https://dblp.org/rec/conf/nsdi/HwangCTA20.html?view=bibtex,https://github.com/i10-kernel/
2019,移动与嵌入式系统,"RDMA,SDN,虚拟化",FreeFlow: Software-based Virtual RDMA Networking for Containerized Clouds,"Daehyeok Kim, Carnegie Mellon University; et al.",https://www.usenix.org/conference/nsdi19/presentation/kim,https://github.com/microsoft/freeflow
